EventName,SessionName,Track,Category,Level,Selected
PASS Summit 2011,Storage Strategies: SQL Azure and Azure Storage,SQL Azure,1/2 Day Sessions (3 hours),400,0
PASS Summit 2011,Security Windows Azure - What Can we expect to have already in Place?,SQL Azure,Regular Session (75 minutes),400,0
PASS Summit 2011,Creating Databases,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,How to Be a More Effective DB Professional without Losing Your Mind (or Life),Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2011,Data Quality Services - In real life,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,0
PASS Summit 2011,Five Physical Database Design Blunders and How to Avoid Them,Application and Database Development,Spotlight Session (90 minutes),200,1
PASS Summit 2011,How to migrate your databases to SQL Azure (and what's new),SQL Azure,Regular Session (75 minutes),300,1
PASS Summit 2011,Interpersonal Communication in the Workplace and Beyond,Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2011,Database Performance Management – 2008 MDW,Enterprise Database Administration and Deployment,Regular Session (75 minutes),100,0
PASS Summit 2011,Scaling SQL Server,Enterprise Database Administration and Deployment,1/2 Day Sessions (3 hours),300,1
PASS Summit 2011,Using Data Compression and Backup Compression to Improve Performance,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,XML and SQL Interoperability: Easier than it sounds,Application and Database Development,Regular Session (75 minutes),200,0
PASS Summit 2011,Extended Events – Are They Useful?   ,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,Think Outside the Group! Taking MDX to the next level in SSRS,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,Dynamic MDX: Packing a Punch into One .rdl,BI Client Reporting and Delivery Topics,Regular Session (75 minutes),300,0
PASS Summit 2011,The Care and Feeding of a Local User Group,Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2011,Peer-to-Peer Replication: Real Life Implementations and Best Practices,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,Database Design Patterns In Practice,Application and Database Development,1/2 Day Sessions (3 hours),400,0
PASS Summit 2011,Characteristics of a Great Relational Database ,Application and Database Development,Regular Session (75 minutes),300,1
PASS Summit 2011,"Predictive Analytics - You Can, Too!",Application and Database Development,Regular Session (75 minutes),200,0
PASS Summit 2011,Capturing and Analyzing Profiler Trace Data,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,Getting Your Hands Dirty  - Data Cleansing and Profiling with SSIS,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,Anger Management: Overcoming SSIS Deployment and Configuration Challenges,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,1
PASS Summit 2011,Data Warehouse Design and Architecture Best Practices,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,"Storage Options for SQL - Better, Faster, Smarter!",Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,Designing for Performance and Scale,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,Database Mirroring in the Real World,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,SQL2008 Query Statistics,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,1
PASS Summit 2011,Advanced Analysis Services Development  ,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),400,0
PASS Summit 2011,Building a Reporting Services Framework ,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,1
PASS Summit 2011,Database Mirroring:  Even More Robust in SQL Server 2008,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,Practical Performance Monitoring and Tuning,Enterprise Database Administration and Deployment,Pre-conference Session (7 hours),400,0
PASS Summit 2011,SQL Server Disaster Recovery Within a Budget,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,  The Road Not Taken—How Software Companies Design Applications for Paying Customers,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,Do More (ETL) with Less (Effort) - Automating SSIS,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),400,0
PASS Summit 2011,Understanding (B)locking,Application and Database Development,Regular Session (75 minutes),200,0
PASS Summit 2011,BI Party Hour - SharePoint 2010 and Denali BI Edition,BI Client Reporting and Delivery Topics,Regular Session (75 minutes),200,0
PASS Summit 2011,Managing SSIS in Denali,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,Implementing Business Intelligence in SharePoint,BI Client Reporting and Delivery Topics,Pre-conference Session (7 hours),200,0
PASS Summit 2011,Building a Microsoft Business Intelligence Platform,"BI Architecture, Development and Administration Topics",Pre-conference Session (7 hours),200,1
PASS Summit 2011,Tuning Analysis Services Processing Performance,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,0
PASS Summit 2011,SQL Server Security Best Practices - Notes from the Field,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,SQL Server Development Best Practices - Notes from the Field,Application and Database Development,Regular Session (75 minutes),200,0
PASS Summit 2011,SQL Server Performance Management Best Practices - Notes from the Field,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,PowerPivot for Excel and SharePoint 2010,BI Client Reporting and Delivery Topics,Regular Session (75 minutes),100,0
PASS Summit 2011,An XQuery Cookbook for DBAs,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,Instrumenting T-SQL,Application and Database Development,Regular Session (75 minutes),200,0
PASS Summit 2011,Tips and Tricks for Visualizing Data with Maps in Reporting Services,BI Client Reporting and Delivery Topics,Regular Session (75 minutes),200,0
PASS Summit 2011,"So Many Tools, How Do You Choose?",BI Client Reporting and Delivery Topics,Regular Session (75 minutes),100,0
PASS Summit 2011,Poor's man performance collector,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,Reducing Your Critical Server Workload with Replication,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,Business Intelligence for Managers and Decision-Makers,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,Under the Hood: PowerPivot for SharePoint,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,0
PASS Summit 2011,Leveraging the Microsoft BI Toolset to Monitor Performance,BI Client Reporting and Delivery Topics,Regular Session (75 minutes),200,0
PASS Summit 2011,Writing unit tests for Transact-SQL,Application and Database Development,Regular Session (75 minutes),200,0
PASS Summit 2011,SSIS Package Patterns,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,0
PASS Summit 2011,Optimizing data loading with SQL Server and SSIS,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),300,0
PASS Summit 2011,SSIS in the Enterprise,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),400,1
PASS Summit 2011,I See a Control Flow Tab. Now What?,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),100,0
PASS Summit 2011,Building High Performance configurations fro SQL Server RDBMS,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,Building a Professional Development Plan,Professional Development,Regular Session (75 minutes),300,1
PASS Summit 2011,Architectural Career Paths,Professional Development,Regular Session (75 minutes),200,0
PASS Summit 2011,SAP configurations on SQL Server -what does work - what does not work,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,"Automating MDS: Techniques, Tips & Lessons","BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,eXtreme XML eXtraction:  eXamining XML  in SSIS,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,0
PASS Summit 2011,BI in the Cloud with SQL Azure Reporting,SQL Azure,Regular Session (75 minutes),200,0
PASS Summit 2011,The Perfect SQL Server Installation,Enterprise Database Administration and Deployment,1/2 Day Sessions (3 hours),200,0
PASS Summit 2011,Important Trace Flags That Every DBA Should Know,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,1
PASS Summit 2011,Virtualizing SQL Server: Lessons from the Field,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,MDS in Microsoft SQL Server Code Named “Denali”,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),200,1
PASS Summit 2011,Consulting Business Basics,Professional Development,Regular Session (75 minutes),300,0
PASS Summit 2011,Consuming Cloud Data from Multiple Platforms: The Benefits of OData,Application and Database Development,Regular Session (75 minutes),300,0
PASS Summit 2011,Implementing Solutions with the ReportViewer Control,BI Client Reporting and Delivery Topics,Regular Session (75 minutes),300,0
PASS Summit 2011,MySQL -- An Introduction,Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2011,Visual Basic for Report DBAs,"BI Architecture, Development and Administration Topics",Regular Session (75 minutes),100,0
PASS Summit 2011,Visualizing Your Indexes - the Science behind the Art,Application and Database Development,Regular Session (75 minutes),200,1
PASS Summit 2011,Perfmon Basics,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,MySQL Database Administration for SQL Server DBAs,Professional Development,1/2 Day Sessions (3 hours),200,0
PASS Summit 2011,What DBAs Should Know About the Windows Operating System,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
PASS Summit 2011,Deadlocking for Mere Mortals,Enterprise Database Administration and Deployment,Regular Session (75 minutes),200,0
PASS Summit 2011,How to Speak SAN Administrator for the DBA,Enterprise Database Administration and Deployment,Regular Session (75 minutes),300,0
